,area,bathroom,bedroom,business,condominium,garage,neighborhood,price,property,suite
0,56.0,2,2,venda,0,1,Candelária,210000.0,apartamento,1
0,186.0,4,4,venda,753.0,3,Tirol,949999.0,apartamento,2
0,245.0,6,4,venda,1400.0,3,Petrópolis,950000.0,apartamento,4
0,75.0,2,3,venda,0,2,Ribeira,260000.0,apartamento,1
0,60.0,2,2,venda,0,1,Ponta Negra,226000.0,apartamento,1
0,180.0,1,4,venda,850.0,4,Candelária,480000.0,apartamento,4
0,150.0,4,4,venda,1050.0,0,Lagoa Nova,850000.0,apartamento,3
0,56.0,1,0,venda,0,1,Tirol,230000.0,apartamento,0
0,110.0,1,3,venda,400.0,2,Lagoa Nova,190000.0,apartamento,1
0,217.0,5,4,venda,1500.0,4,Areia Preta,1250000.0,apartamento,4
0,,2,3,venda,390.0,1,Capim Macio,200000.0,apartamento,1
0,176.0,5,3,venda,0,4,Barro Vermelho,600000.0,apartamento,2
0,51.0,1,2,venda,0,1,Capim Macio,240000.0,apartamento,0
0,180.0,5,4,venda,0,3,Areia Preta,850000.0,apartamento,4
0,109.0,4,4,venda,0,2,Capim Macio,530000.0,apartamento,2
0,119.0,4,4,venda,478.0,2,Lagoa Nova,504900.0,apartamento,2
0,57.0,2,2,venda,300.0,1,Neópolis,210000.0,apartamento,1
0,220.0,4,4,venda,1100.0,3,Lagoa Nova,680000.0,apartamento,4
0,75.0,2,3,venda,0,0,Lagoa Nova,399000.0,apartamento,1
0,118.0,3,3,venda,0,2,Lagoa Nova,646642.0,apartamento,3
0,60.0,2,2,venda,300.0,1,Tirol,330000.0,apartamento,1
0,54.0,2,2,venda,350.0,1,Ponta Negra,265000.0,apartamento,1
0,62.0,2,2,venda,0,1,Cidade da Esperança,250000.0,apartamento,2
0,77.0,1,3,venda,1.0,2,Lagoa Nova,287500.0,apartamento,1
0,171.0,5,3,venda,1500.0,3,Lagoa Nova,650000.0,apartamento,3
0,59.0,1,2,venda,300.0,2,Capim Macio,215000.0,apartamento,0
0,64.0,1,2,venda,486.0,1,Ponta Negra,490000.0,apartamento,1
0,89.0,2,3,venda,286.0,1,Candelária,200000.0,apartamento,1
0,56.0,2,2,venda,320.0,1,Tirol,250000.0,apartamento,1
0,56.0,1,2,venda,373.0,1,Ponta Negra,230000.0,apartamento,1
0,55.0,1,2,venda,258.0,1,Ponta Negra,210000.0,apartamento,1
0,53.0,1,2,venda,230.0,1,Cidade Satelite,110000.0,apartamento,0
0,116.0,5,3,venda,600.0,2,Lagoa Nova,600000.0,apartamento,3
0,120.0,3,3,venda,0,2,Barro Vermelho,340000.0,apartamento,1
0,200.0,1,0,venda,600.0,2,Lagoa Nova,400000.0,apartamento,3
0,87.0,2,3,venda,375.0,1,Tirol,250000.0,apartamento,1
0,67.0,2,3,venda,350.0,1,Lagoa Nova,260000.0,apartamento,1
0,128.0,5,3,venda,0,2,Lagoa Nova,570000.0,apartamento,3
0,160.0,1,3,venda,1400.0,2,Tirol,400000.0,apartamento,2
0,55.0,2,2,venda,0,1,Lagoa Nova,244000.0,apartamento,1
0,166.0,4,4,venda,721.0,3,Lagoa Nova,1154000.0,apartamento,4
0,320.0,0,0,venda,2400.0,3,Petrópolis,1900000.0,apartamento,4
0,,2,2,venda,360.0,1,Tirol,320000.0,apartamento,1
0,69.0,1,2,venda,220.0,1,Ponta Negra,210000.0,apartamento,1
0,193.0,4,4,venda,0,2,Tirol,750000.0,apartamento,3
0,90.0,2,3,venda,466.0,2,Capim Macio,442000.0,apartamento,1
0,57.0,2,2,venda,400.0,1,Tirol,280000.0,apartamento,1
0,50.0,1,2,venda,350.0,1,Cidade Satelite,150000.0,apartamento,0
0,108.0,1,3,venda,0,2,Lagoa Nova,472000.0,apartamento,2
0,261.0,6,4,venda,1400.0,4,Areia Preta,1200000.0,apartamento,4
0,55.0,1,2,venda,420.0,1,Capim Macio,200000.0,apartamento,0
0,,3,3,venda,0,2,Lagoa Nova,410000.0,apartamento,2
0,79.0,1,3,venda,0,2,Ponta Negra,450000.0,apartamento,1
0,64.0,2,2,venda,0,1,Neópolis,260000.0,apartamento,1
0,89.0,2,3,venda,0,2,Neópolis,350000.0,apartamento,1
0,53.0,0,2,venda,não informado,1,Ponta Negra,350000.0,apartamento,1
0,85.0,2,3,venda,150.0,1,Tirol,230000.0,apartamento,1
0,56.0,2,2,venda,210.0,2,Ponta Negra,290000.0,apartamento,1
0,90.0,0,3,venda,247.0,0,Capim Macio,199000.0,apartamento,1
0,98.0,2,3,venda,0,2,Tirol,575839.0,apartamento,1
0,118.0,4,3,venda,400.0,2,Petrópolis,560000.0,apartamento,2
0,66.0,1,3,venda,100.0,1,Capim Macio,150000.0,apartamento,1
0,60.0,2,2,venda,349.0,1,Tirol,290000.0,apartamento,1
0,96.0,3,3,venda,470.0,2,Tirol,450000.0,apartamento,1
0,97.0,4,3,venda,0,2,Capim Macio,450000.0,apartamento,3
0,55.0,2,2,venda,240.0,1,Capim Macio,260000.0,apartamento,1
0,58.0,2,2,venda,280.0,1,Capim Macio,300000.0,apartamento,1
0,60.0,2,2,venda,350.0,0,Neópolis,120000.0,apartamento,1
0,103.0,1,3,venda,450.0,2,Lagoa Nova,360000.0,apartamento,3
0,55.0,1,2,venda,0,1,Ponta Negra,400000.0,apartamento,0
0,60.0,2,2,venda,370.0,1,Lagoa Nova,179900.0,apartamento,1
0,150.0,4,3,venda,0,2,Lagoa Nova,470000.0,apartamento,2
0,119.0,4,4,venda,0,2,Petrópolis,600000.0,apartamento,3
0,120.0,4,4,venda,1.0,2,Capim Macio,642000.0,apartamento,2
0,,2,2,venda,0,1,Lagoa Nova,280000.0,apartamento,1
0,57.0,2,2,venda,320.0,1,Pitimbu,200000.0,apartamento,1
0,55.0,2,2,venda,250.0,1,Neópolis,142000.0,apartamento,1
0,110.0,3,4,venda,0,2,Capim Macio,600000.0,apartamento,2
0,102.0,3,3,venda,900.0,2,Petrópolis,290000.0,apartamento,1
0,59.0,2,2,venda,620.0,1,Tirol,190000.0,apartamento,1
0,80.0,3,3,venda,0,2,Lagoa Nova,370000.0,apartamento,1
0,94.0,3,3,venda,0,2,Ponta Negra,290000.0,apartamento,1
0,279.0,1,4,venda,1800.0,4,Areia Preta,1730250.0,apartamento,4
0,223.0,5,4,venda,1200.0,4,Tirol,700000.0,apartamento,3
0,,4,3,venda,0,4,Areia Preta,2500000.0,apartamento,3
0,77.0,2,3,venda,300.0,1,Candelária,350000.0,apartamento,1
0,51.0,1,2,venda,180.0,1,Dix-sept Rosado,105979.0,apartamento,0
0,103.0,3,3,venda,650.0,2,Tirol,430000.0,apartamento,1
0,166.0,1,4,venda,0,3,Lagoa Nova,950000.0,apartamento,4
0,,6,4,venda,0,4,Petrópolis,1950000.0,apartamento,4
0,163.0,5,3,venda,0,3,Petrópolis,1100000.0,apartamento,3
0,160.0,4,3,venda,1500.0,3,Tirol,550000.0,apartamento,3
0,52.0,2,2,venda,0,1,Planalto,120000.0,apartamento,1
0,103.0,4,3,venda,0,0,Lagoa Nova,449999.0,apartamento,3
0,96.0,3,3,venda,0,1,Dix-sept Rosado,270000.0,apartamento,2
0,119.0,4,3,venda,0,2,Lagoa Nova,495000.0,apartamento,3
0,50.0,1,2,venda,270.0,1,Cidade Satelite,167000.0,apartamento,0
0,56.0,1,2,venda,230.0,1,Pitimbu,120000.0,apartamento,0
0,98.0,2,3,venda,1000.0,2,Lagoa Nova,300000.0,apartamento,1
0,172.0,0,4,venda,800.0,3,Tirol,850000.0,apartamento,4
0,245.0,0,4,venda,1980.0,3,Tirol,1150000.0,apartamento,4
0,181.0,6,4,venda,0,3,Petrópolis,980000.0,apartamento,4
0,148.0,3,3,venda,800.0,2,Tirol,600000.0,apartamento,2
0,130.0,1,3,venda,750.0,2,Tirol,900000.0,apartamento,2
0,89.0,2,3,venda,286.0,1,Candelária,200000.0,apartamento,1
0,75.0,2,3,venda,0,2,Lagoa Nova,390000.0,apartamento,1
0,196.0,4,2,venda,980.0,2,Candelária,1000000.0,apartamento,1
0,136.0,3,3,venda,700.0,2,Lagoa Nova,800000.0,apartamento,3
0,75.0,2,3,venda,380.0,2,Candelária,310000.0,apartamento,1
0,220.0,6,4,venda,0,4,Tirol,1290000.0,apartamento,4
0,260.0,1,4,venda,1200.0,2,Tirol,650000.0,apartamento,3
0,80.0,1,3,venda,150.0,2,Candelária,190000.0,apartamento,1
0,96.0,0,3,venda,830.0,0,Lagoa Nova,275000.0,apartamento,2
0,65.0,1,3,venda,390.0,1,Capim Macio,200000.0,apartamento,1
0,130.0,4,3,venda,0,3,Lagoa Nova,569992.0,apartamento,3
0,85.0,2,3,venda,400.0,2,Lagoa Nova,235000.0,apartamento,1
0,92.0,1,3,venda,600.0,2,Candelária,480000.0,apartamento,1
0,57.0,2,2,venda,270.0,2,Ribeira,250000.0,apartamento,1
0,119.0,3,4,venda,0,2,Lagoa Nova,480000.0,apartamento,4
0,225.0,0,4,venda,1350.0,3,Areia Preta,1350000.0,apartamento,4
0,55.0,2,2,venda,380.0,1,Tirol,250000.0,apartamento,1
0,57.0,2,2,venda,250.0,1,Tirol,299000.0,apartamento,1
0,110.0,2,3,venda,280.0,1,Candelária,249000.0,apartamento,1
0,263.0,4,4,venda,1800.0,2,Petrópolis,790000.0,apartamento,4
0,103.0,3,3,venda,0,0,Candelária,348000.0,apartamento,2
0,56.0,2,2,venda,500.0,1,Capim Macio,255000.0,apartamento,1
0,208.0,5,3,venda,950.0,2,Tirol,600000.0,apartamento,3
0,59.0,2,2,venda,480.0,1,Capim Macio,328400.0,apartamento,1
0,137.0,5,3,venda,900.0,3,Barro Vermelho,600000.0,apartamento,3
0,56.0,2,2,venda,0,2,Rocas,280000.0,apartamento,1
0,67.0,2,2,venda,250.0,1,Neópolis,250000.0,apartamento,1
0,70.0,0,3,venda,280.0,0,Cidade da Esperança,299000.0,apartamento,1
0,110.0,2,2,venda,0,2,Areia Preta,610000.0,apartamento,2
0,336.0,0,4,venda,0,3,Petrópolis,1710000.0,apartamento,4
0,56.0,2,2,venda,450.0,1,Ribeira,189900.0,apartamento,1
0,56.0,1,2,venda,310.0,1,Ponta Negra,230000.0,apartamento,1
0,114.0,3,3,venda,550.0,3,Neópolis,530000.0,apartamento,1
0,56.0,1,2,venda,200.0,1,Candelária,235000.0,apartamento,1
0,222.0,6,4,venda,0,3,Tirol,1249000.0,apartamento,4
0,58.0,2,2,venda,600.0,1,Candelária,230000.0,apartamento,1
0,219.0,5,5,venda,1200.0,2,Capim Macio,750000.0,apartamento,4
0,94.0,3,3,venda,600.0,2,Ponta Negra,315000.0,apartamento,1
0,,1,2,venda,0,1,Ponta Negra,450000.0,apartamento,1
0,280.0,1,4,venda,0,4,Areia Preta,1730250.0,apartamento,4
0,223.0,4,4,venda,1250.0,2,Tirol,600000.0,apartamento,3
0,119.0,2,3,venda,300.0,2,Candelária,370000.0,apartamento,1
0,110.0,1,3,venda,850.0,2,Lagoa Nova,650000.0,apartamento,3
0,130.0,5,3,venda,0,2,Ponta Negra,850000.0,apartamento,3
0,227.0,2,3,venda,não informado,2,Lagoa Nova,420000.0,apartamento,1
0,56.0,2,2,venda,0,1,Lagoa Nova,220000.0,apartamento,1
0,217.0,5,3,venda,1700.0,2,Tirol,850000.0,apartamento,3
0,107.0,2,3,venda,500.0,1,Lagoa Nova,240000.0,apartamento,1
0,118.0,4,3,venda,620.0,0,Petrópolis,485000.0,apartamento,3
0,70.0,1,2,venda,350.0,2,Lagoa Nova,185000.0,apartamento,1
0,68.0,2,3,venda,90.0,1,Capim Macio,125000.0,apartamento,1
0,160.0,5,4,venda,450.0,3,Lagoa Nova,750000.0,apartamento,3
0,131.0,3,3,venda,0,2,Ponta Negra,598000.0,apartamento,3
0,435.0,6,4,venda,1500.0,4,Candelária,1400000.0,apartamento,4
0,221.0,5,4,venda,0,4,Candelária,950000.0,apartamento,4
0,92.0,3,3,venda,0,2,Capim Macio,450000.0,apartamento,1
0,160.0,4,4,venda,0,3,Lagoa Nova,800000.0,apartamento,3
0,75.0,1,2,venda,0,1,Nova Descoberta,280000.0,apartamento,1
0,93.0,1,2,venda,648.0,2,Ponta Negra,310000.0,apartamento,1
0,55.0,2,2,venda,260.0,1,Capim Macio,259500.0,apartamento,1
0,171.0,3,3,venda,não informado,3,Lagoa Nova,850000.0,apartamento,3
0,60.0,2,3,venda,290.0,1,Lagoa Nova,300000.0,apartamento,1
0,163.0,1,4,venda,0,3,Tirol,1160000.0,apartamento,4
0,98.0,1,3,venda,500.0,2,Capim Macio,395000.0,apartamento,1
0,83.0,2,3,venda,306.0,2,Pitimbu,300000.0,apartamento,1
0,178.0,4,4,venda,1100.0,2,Petrópolis,850000.0,apartamento,2
0,93.0,2,3,venda,0,2,Petrópolis,400000.0,apartamento,1
0,236.0,1,4,venda,0,4,Areia Preta,1750000.0,apartamento,4
0,171.0,4,4,venda,0,4,Lagoa Nova,1150000.0,apartamento,4
0,130.0,2,3,venda,600.0,2,Lagoa Seca,550000.0,apartamento,1
0,52.0,1,2,venda,160.0,1,Ponta Negra,110000.0,apartamento,0
0,222.0,5,4,venda,0,3,Tirol,1128000.0,apartamento,4
0,5443.0,2,2,venda,0,1,Lagoa Nova,245000.0,apartamento,1
0,220.0,5,4,venda,1200.0,3,Lagoa Nova,850000.0,apartamento,3
0,161.0,4,4,venda,1100.0,2,Tirol,550000.0,apartamento,2
0,208.0,4,4,venda,0,4,Tirol,1400000.0,apartamento,3
0,242.0,5,3,venda,900.0,2,Petrópolis,700000.0,apartamento,3
0,56.0,1,2,venda,240.0,1,Cidade da Esperança,109000.0,apartamento,0
0,57.0,1,2,venda,400.0,1,Capim Macio,245000.0,apartamento,1
0,75.0,2,3,venda,350.0,2,Ribeira,280000.0,apartamento,1
0,208.0,5,4,venda,1400.0,3,Petrópolis,1350000.0,apartamento,4
0,105.0,4,3,venda,550.0,2,Candelária,460000.0,apartamento,3
0,57.0,2,2,venda,300.0,1,Lagoa Nova,250000.0,apartamento,1
0,55.0,2,2,venda,450.0,1,Tirol,250000.0,apartamento,1
0,85.0,2,3,venda,250.0,1,Candelária,200000.0,apartamento,0
0,82.0,1,3,venda,300.0,5,PARNAMIRIM,260000.0,apartamento,1
0,95.0,2,3,venda,480.0,1,Tirol,250000.0,apartamento,1
0,4650.0,2,2,venda,0,1,Ponta Negra,169900.0,apartamento,1
0,54.0,2,2,venda,203.0,1,Ponta Negra,210000.0,apartamento,1
0,55.0,1,2,venda,480.0,1,Barro Vermelho,199000.0,apartamento,1
0,118.0,1,3,venda,600.0,0,Petrópolis,527210.0,apartamento,2
0,136.0,5,4,venda,0,3,Lagoa Nova,800000.0,apartamento,4
0,,1,2,venda,0,1,Planalto,100000.0,apartamento,0
0,,1,3,venda,350.0,1,Ponta Negra,440000.0,apartamento,2
0,110.0,2,3,venda,3000.0,2,Ponta Negra,800000.0,apartamento,1
0,136.0,1,3,venda,0,3,Lagoa Nova,909000.0,apartamento,3
0,98.0,2,3,venda,0,2,Lagoa Nova,450000.0,apartamento,1
0,208.0,5,4,venda,1000.0,4,Tirol,1200000.0,apartamento,3
0,,0,3,venda,750.0,3,Capim Macio,450000.0,apartamento,0
0,142.0,5,3,venda,0,2,Capim Macio,746000.0,apartamento,3
0,137.0,5,3,venda,550.0,2,Lagoa Nova,689000.0,apartamento,3
0,,6,4,venda,0,4,Areia Preta,1460000.0,apartamento,4
0,57.0,2,2,venda,400.0,1,Lagoa Nova,180000.0,apartamento,1
0,60.0,0,2,venda,250.0,1,Ponta Negra,275000.0,apartamento,1
0,57.0,1,2,venda,450.0,1,Lagoa Nova,235000.0,apartamento,1
0,406.0,0,4,venda,2400.0,4,Areia Preta,2450000.0,apartamento,4
0,102.0,0,3,venda,0,2,Lagoa Nova,405000.0,apartamento,1
0,87.0,3,3,venda,0,1,Lagoa Nova,195000.0,apartamento,1
0,93.0,1,3,venda,648.0,2,Ponta Negra,330000.0,apartamento,1
0,80.0,3,3,venda,350.0,2,Candelária,220000.0,apartamento,2
0,130.0,3,3,venda,1500.0,2,Tirol,400000.0,apartamento,1
0,52.0,1,2,venda,160.0,1,Ponta Negra,80000.0,apartamento,0
0,125.0,1,3,venda,500.0,2,Capim Macio,695000.0,apartamento,2
0,92.0,1,3,venda,470.0,2,Capim Macio,480000.0,apartamento,1
0,128.0,5,3,venda,0,3,Candelária,620000.0,apartamento,3
0,87.0,3,4,venda,4.0,2,Candelária,430000.0,apartamento,1
0,107.0,2,3,venda,600.0,2,Lagoa Nova,490000.0,apartamento,3
0,151.0,5,3,venda,750.0,3,Lagoa Nova,710000.0,apartamento,3
0,80.0,3,3,venda,350.0,2,Lagoa Nova,350000.0,apartamento,1
0,108.0,3,4,venda,0,2,Capim Macio,580000.0,apartamento,2
0,98.0,5,3,venda,600.0,2,Ponta Negra,530000.0,apartamento,3
0,75.0,1,2,venda,0,1,Tirol,350000.0,apartamento,0
0,165.0,6,4,venda,0,3,Tirol,1065000.0,apartamento,4
0,275.0,6,4,venda,1500.0,5,Tirol,1100000.0,apartamento,4
0,395.0,2,4,venda,não informado,14,Lagoa Nova,1200000.0,apartamento,3
0,98.0,0,3,venda,0,0,Tirol,420000.0,apartamento,3
0,69.0,2,3,venda,0,1,Candelária,175000.0,apartamento,1
0,271.0,0,4,venda,1500.0,4,Tirol,1200000.0,apartamento,4
0,57.0,2,2,venda,350.0,1,Lagoa Nova,300000.0,apartamento,1
0,109.0,3,3,venda,700.0,1,Tirol,250000.0,apartamento,1
0,95.0,3,3,venda,0,1,Petrópolis,200000.0,apartamento,2
0,,1,2,venda,0,1,Pajuçara,139400.0,apartamento,0
0,52.0,1,2,venda,220.0,1,Cidade Satelite,93000.0,apartamento,0
0,68.0,1,2,venda,0,1,Planalto,120000.0,apartamento,0
0,156.0,5,3,venda,0,3,Lagoa Nova,790000.0,apartamento,3
0,130.0,4,3,venda,1200.0,2,Tirol,620000.0,apartamento,3
0,151.0,3,3,venda,600.0,1,Petrópolis,200000.0,apartamento,1
0,75.0,2,3,venda,0,1,Capim Macio,225000.0,apartamento,1
0,54.0,1,2,venda,270.0,1,Ponta Negra,179500.0,apartamento,0
0,,2,2,venda,300.0,1,Neópolis,220000.0,apartamento,1
0,117.0,2,3,venda,200.0,1,Lagoa Nova,200000.0,apartamento,0
0,,5,4,venda,0,4,Tirol,1200000.0,apartamento,4
0,260.0,4,3,venda,800.0,2,Morro Branco,600000.0,apartamento,3
0,91.0,3,3,venda,0,2,Capim Macio,450000.0,apartamento,1
0,300.0,6,4,venda,1.0,4,Candelária,888888.0,apartamento,0
0,55.0,2,2,venda,0,1,Lagoa Nova,210000.0,apartamento,1
0,,2,3,venda,850.0,2,Lagoa Seca,535000.0,apartamento,1
0,55.0,2,2,venda,300.0,2,Neópolis,230000.0,apartamento,1
0,53.0,0,2,venda,170.0,1,Bom Pastor,130000.0,apartamento,0
0,98.0,1,3,venda,0,1,Candelária,200000.0,apartamento,0
0,79.0,2,3,venda,0,2,Ponta Negra,520000.0,apartamento,1
0,60.0,1,2,venda,500.0,1,Ponta Negra,240000.0,apartamento,0
0,315.0,1,5,venda,2500.0,3,Candelária,680000.0,apartamento,4
0,82.0,2,3,venda,0,2,Morro Branco,185000.0,apartamento,0
0,102.0,0,3,venda,450.0,2,Candelária,350000.0,apartamento,3
0,280.0,1,4,venda,1800.0,3,Candelária,1000000.0,apartamento,4
0,58.0,2,2,venda,195.0,1,Neópolis,191000.0,apartamento,1
0,,0,0,venda,0,3,Areia Preta,930000.0,apartamento,0
0,63.0,2,2,venda,293.0,1,Neópolis,250000.0,apartamento,1
0,56.0,2,2,venda,0,1,Pitimbu,200000.0,apartamento,1
0,,1,2,venda,750.0,1,Ponta Negra,400000.0,apartamento,1
0,58.0,2,2,venda,não informado,1,Candelária,230000.0,apartamento,1
0,168.0,1,3,venda,990.0,2,,780000.0,apartamento,3
0,89.0,2,3,venda,0,2,Capim Macio,416005.0,apartamento,1
0,60.0,1,2,venda,330.0,1,Candelária,150000.0,apartamento,0
0,38.0,2,1,venda,260.0,1,Ponta Negra,270000.0,apartamento,1
0,55.0,1,2,venda,0,2,Ponta Negra,260000.0,apartamento,0
0,180.0,5,4,venda,1500.0,3,Lagoa Nova,570000.0,apartamento,4
0,165.0,2,3,venda,0,2,Petrópolis,647657.0,apartamento,1
0,125.0,5,3,venda,4.0,2,Candelária,460000.0,apartamento,3
0,55.0,2,2,venda,230.0,1,Lagoa Nova,210000.0,apartamento,1
0,60.0,2,2,venda,0,1,Pajuçara,180000.0,apartamento,1
0,79.0,3,3,venda,0,2,Ponta Negra,350000.0,apartamento,1
0,55.0,2,2,venda,0,2,Capim Macio,289000.0,apartamento,1
0,,5,3,venda,0,2,Lagoa Nova,646642.0,apartamento,3
0,110.0,4,4,venda,650.0,2,Candelária,600000.0,apartamento,3
0,152.0,1,3,venda,800.0,3,Nossa Senhora de Nazaré,530000.0,apartamento,3
0,145.0,1,3,venda,não informado,2,Planalto,150000.0,apartamento,1
0,68.0,2,2,venda,600.0,1,Tirol,200000.0,apartamento,1
0,101.0,1,3,venda,0,2,Ponta Negra,598656.0,apartamento,0
0,62.0,1,2,venda,550.0,1,Ponta Negra,350000.0,apartamento,1
0,56.0,2,2,venda,240.0,1,Neópolis,210000.0,apartamento,1
0,92.0,2,3,venda,0,2,Lagoa Nova,420000.0,apartamento,1
0,109.0,4,3,venda,500.0,2,Lagoa Nova,638000.0,apartamento,3
0,62.0,1,3,venda,300.0,1,Capim Macio,250000.0,apartamento,1
0,57.0,2,2,venda,300.0,1,Candelária,250000.0,apartamento,1
0,56.0,2,2,venda,414.0,1,Lagoa Nova,225000.0,apartamento,1
0,119.0,0,3,venda,700.0,2,Lagoa Nova,610000.0,apartamento,3
0,35.0,1,1,venda,0,1,Pitimbu,130000.0,apartamento,0
0,123.0,1,3,venda,1000.0,2,Petrópolis,478000.0,apartamento,2
0,70.0,1,3,venda,450.0,1,Cidade Alta,220000.0,apartamento,1
0,63.0,1,2,venda,0,1,Planalto,120000.0,apartamento,1
0,51.0,1,2,venda,280.0,1,Pitimbu,154900.0,apartamento,0
0,55.0,1,2,venda,0,1,Cidade Satelite,140000.0,apartamento,0
0,108.0,0,3,venda,730.0,2,Candelária,530000.0,apartamento,3
0,217.0,0,4,venda,1100.0,2,Capim Macio,750000.0,apartamento,3
0,159.0,1,3,venda,800.0,3,Capim Macio,1650000.0,apartamento,3
0,57.0,2,2,venda,0,1,Candelária,215000.0,apartamento,1
0,152.0,1,3,venda,1100.0,4,Lagoa Nova,550000.0,apartamento,3
0,56.0,2,2,venda,0,1,Candelária,215000.0,apartamento,1
0,89.0,3,2,venda,332.0,2,Candelária,180000.0,apartamento,1
0,171.0,5,4,venda,0,4,Lagoa Nova,850000.0,apartamento,4
0,54.0,2,2,venda,0,1,Ponta Negra,204000.0,apartamento,1
0,,3,3,venda,923.0,2,Petrópolis,520000.0,apartamento,3
0,100.0,3,3,venda,1500.0,2,Lagoa Nova,270000.0,apartamento,1
0,140.0,0,3,venda,950.0,2,Candelária,315000.0,apartamento,1
0,98.0,2,3,venda,555.0,2,Capim Macio,380000.0,apartamento,1
0,117.0,4,3,venda,0,2,Lagoa Nova,707000.0,apartamento,2
0,205.0,5,3,venda,1400.0,3,Tirol,680000.0,apartamento,3
0,51.0,1,2,venda,0,1,PARNAMIRIM,155000.0,apartamento,0
0,75.0,2,3,venda,0,2,Cidade Alta,290000.0,apartamento,1
0,88.0,2,3,venda,400.0,2,Neópolis,350000.0,apartamento,1
0,60.0,2,2,venda,300.0,1,Ponta Negra,277000.0,apartamento,1
0,56.0,2,2,venda,290.0,1,Neópolis,150000.0,apartamento,1
0,145.0,5,3,venda,800.0,3,Lagoa Nova,835000.0,apartamento,3
0,76.0,3,3,venda,0,2,Capim Macio,190000.0,apartamento,2
0,,1,2,venda,230.0,1,Ponta Negra,180000.0,apartamento,1
0,160.0,1,4,venda,350.0,3,Lagoa Nova,990000.0,apartamento,3
0,58.0,2,2,venda,500.0,2,Capim Macio,270000.0,apartamento,1
0,49.0,1,2,venda,0,0,Pitimbu,180000.0,apartamento,2
0,57.0,2,2,venda,250.0,1,Tirol,320000.0,apartamento,1
0,110.0,3,3,venda,300.0,0,Lagoa Nova,190000.0,apartamento,1
0,56.0,2,2,venda,290.0,1,Candelária,240000.0,apartamento,1
0,94.0,3,3,venda,411.0,0,Neópolis,390000.0,apartamento,1
0,124.0,5,3,venda,0,2,Tirol,550000.0,apartamento,3
0,101.0,3,3,venda,550.0,2,Ponta Negra,581193.0,apartamento,2
0,58.0,2,2,venda,480.0,1,Tirol,229000.0,apartamento,1
0,74.0,1,3,venda,300.0,2,Lagoa Nova,178000.0,apartamento,2
0,,1,2,venda,0,1,Planalto,128900.0,apartamento,0
0,56.0,1,2,venda,60.0,1,Capim Macio,100000.0,apartamento,0
0,283.0,0,4,venda,1400.0,3,Tirol,1000000.0,apartamento,4
0,98.0,2,3,venda,0,2,Neópolis,299000.0,apartamento,1
0,171.0,3,4,venda,547.0,4,Lagoa Nova,460300.0,apartamento,2
0,128.0,5,3,venda,0,2,Lagoa Nova,570000.0,apartamento,3
0,18.0,0,1,venda,510.0,1,Ponta Negra,140000.0,apartamento,0
0,99.0,3,3,venda,0,2,Lagoa Nova,550070.0,apartamento,2
0,55.0,1,2,venda,390.0,1,Lagoa Nova,260000.0,apartamento,1
0,200.0,6,4,venda,1380.0,4,Candelária,950000.0,apartamento,4
0,165.0,5,4,venda,890.0,4,Tirol,1200000.0,apartamento,3
0,290.0,4,3,venda,0,4,Areia Preta,1600000.0,apartamento,3
0,,0,3,venda,485.0,2,Tirol,530000.0,apartamento,1
0,98.0,3,3,venda,0,2,Tirol,450000.0,apartamento,1
0,52.0,1,2,venda,350.0,2,Cidade da Esperança,190000.0,apartamento,1
0,110.0,2,3,venda,743.0,2,Ponta Negra,480000.0,apartamento,1
0,,3,3,venda,0,2,Lagoa Nova,400000.0,apartamento,2
0,380.0,5,5,venda,2100.0,4,Tirol,2000000.0,apartamento,5
0,320.0,5,3,venda,não informado,4,Lagoa Nova,950000.0,apartamento,3
0,56.0,2,2,venda,0,1,Candelária,250000.0,apartamento,1
0,75.0,1,3,venda,610.0,2,Neópolis,310000.0,apartamento,1
0,84.0,2,3,venda,280.0,1,Tirol,160000.0,apartamento,1
0,119.0,4,3,venda,680.0,1,Petrópolis,470000.0,apartamento,1
0,280.0,6,4,venda,0,4,Areia Preta,1890000.0,apartamento,4
0,,1,0,venda,0,1,Cidade Satelite,130000.0,apartamento,0
0,98.0,3,3,venda,0,2,Capim Macio,395000.0,apartamento,1
0,75.0,2,3,venda,0,2,Ribeira,280000.0,apartamento,1
0,93.0,1,3,venda,400.0,2,PARNAMIRIM,330000.0,apartamento,1
0,358.0,6,4,venda,1800.0,4,Petrópolis,2600000.0,apartamento,4
0,227.0,3,4,venda,720.0,2,Lagoa Nova,420000.0,apartamento,1
0,72.0,2,3,venda,420.0,2,Cidade Alta,323000.0,apartamento,1
0,143.0,4,3,venda,1150.0,3,Lagoa Nova,700000.0,apartamento,2
0,110.0,2,4,venda,400.0,3,Praia do Meio,249000.0,apartamento,1
0,98.0,1,3,venda,895.0,2,Tirol,380000.0,apartamento,1
0,56.0,2,2,venda,0,2,Capim Macio,300000.0,apartamento,1
0,80.0,1,3,venda,570.0,2,Lagoa Nova,290000.0,apartamento,1
0,239.0,5,4,venda,1300.0,2,Petrópolis,780000.0,apartamento,3
0,158.0,4,3,venda,1000.0,2,Lagoa Nova,720000.0,apartamento,3
0,96.0,1,3,venda,700.0,2,Barro Vermelho,330000.0,apartamento,1
0,93.0,3,3,venda,0,2,Ponta Negra,310000.0,apartamento,1
